train_X_1,train_X_2,train_X_3,train_X_4,train_X_5,train_X_6,train_X_7,train_X_8,train_X_9,train_X_10,train_X_11,train_Y,C1
0.47510719299316406,0.592523992061615,0.4944792091846466,0.3138517439365387,0.9560918211936951,0.08330223709344864,0.09876348823308945,0.3474661111831665,0.8469153642654419,0.7615082859992981,0.8828067779541016,-39.0,-0.6379727578802866
0.9187631011009216,0.2862500250339508,0.5051088929176331,0.6896172165870667,0.27230095863342285,0.8246564269065857,0.6974778771400452,0.5748164057731628,0.3590169847011566,0.29750150442123413,0.02517954260110855,-38.029659271240234,-0.7816240440301586
0.5260750651359558,0.8038745522499084,0.08376138657331467,0.20943625271320343,0.17348617315292358,0.7266839742660522,0.4803294539451599,0.9630219340324402,0.19957450032234192,0.1388264298439026,0.28512150049209595,-37.92570495605469,-0.7151724993786519
0.07898399233818054,0.07474814355373383,0.9166491031646729,0.8332487344741821,0.6137464046478271,0.48547473549842834,0.8171943426132202,0.23968861997127533,0.688242495059967,0.6770188212394714,0.6853034496307373,-36.10969924926758,-0.6134815886916991
0.21023868024349213,0.8784206509590149,0.6818870306015015,0.9006596207618713,0.7165848016738892,0.15750639140605927,0.3513347804546356,0.8100937604904175,0.03463667258620262,0.4978320002555847,0.4033699631690979,-39.0,-0.633644669665397
0.6534215807914734,0.24231180548667908,0.31751662492752075,0.024474523961544037,0.023528169840574265,0.9301406145095825,0.9461123943328857,0.018416356295347214,0.5467840433120728,0.9440127015113831,0.5031578540802002,-38.0607795715332,-0.8502856321539618
0.7924570441246033,0.728594958782196,0.7713541388511658,0.5130106210708618,0.43691837787628174,0.5274493098258972,0.2277735471725464,0.3792933523654938,0.8868076205253601,0.6173400282859802,0.8056855201721191,-36.52709197998047,-0.6107896580267851
0.3448929786682129,0.3922916650772095,0.2292417585849762,0.38877853751182556,0.869843065738678,0.2550210654735565,0.5685141682624817,0.667205810546875,0.3755214214324951,0.06571610271930695,0.16328158974647522,-39.0,-0.6278337848724707
0.27437686920166016,0.8253282904624939,0.8673667907714844,0.09812909364700317,0.3675693869590759,0.4237841069698334,0.2991349697113037,0.8380923867225647,0.10022838413715363,0.7318693399429321,0.22867296636104584,-33.55675506591797,-0.6173892060394113
0.8307055830955505,0.053234100341796875,0.13213148713111877,0.9757792949676514,0.935286283493042,0.6648403406143188,0.9035856127738953,0.11464834213256836,0.6037508249282837,0.20899882912635803,0.8634030222892761,-37.272098541259766,-0.6716040338186491
0.7234160304069519,0.5358529686927795,0.7106464505195618,0.4877314567565918,0.5261687636375427,0.7623539566993713,0.1842397153377533,0.4725061357021332,0.9470320343971252,0.3521097004413605,0.5763002038002014,-37.98017120361328,-0.7396720979163977
0.17049190402030945,0.34285929799079895,0.2898566722869873,0.6095219254493713,0.2178509384393692,0.02109171822667122,0.5192745923995972,0.6997457146644592,0.44273805618286133,0.8319230079650879,0.4532144367694855,-39.0,-0.6415182080627043
0.04027007147669792,0.6407354474067688,0.054896000772714615,0.6868865489959717,0.11586678773164749,0.3182983696460724,0.04757075011730194,0.2543485760688782,0.787995457649231,0.02673480659723282,0.7352076172828674,-39.0,-0.6239859069010849
0.5971023440361023,0.4802124500274658,0.9446608424186707,0.30867940187454224,0.6752715706825256,0.5906355977058411,0.6558971405029297,0.5421197414398193,0.29147210717201233,0.5312983989715576,0.3583243191242218,-36.78274154663086,-0.6169555704328467
0.9580597281455994,0.9936849474906921,0.3981166183948517,0.7893486618995667,0.769569993019104,0.9928091764450073,0.4358495771884918,0.935179591178894,0.13431094586849213,0.9047852754592896,0.08283565938472748,-36.53853988647461,-0.8900452545611124
0.6063076871415433,0.890572981620366,0.7876037099769746,0.061225162143241724,0.6820146159785629,0.8181592404842377,0.5461261029400305,0.643578538088654,0.3009709344827474,0.8390833379256477,0.09237278890859968,-38.025634765625,-0.7772762223540508
0.4894076481700836,0.9159512427265696,0.8912845708459372,0.03404296049574107,0.5253263353722766,0.7192963540554047,0.43065080370547265,0.7423878840922477,0.44282465868426935,0.8551866047741712,0.37608679705947223,-37.908939361572266,-0.7100198761402762
0.4128377369632176,0.982229935397158,0.9579088668211171,0.1417435892612197,0.13637956746303068,0.4857862412929535,0.5541290262813136,0.8732968400638079,0.18849204847978174,0.3501224314849778,0.3807875255719438,-36.109535217285156,-0.6134367102860272
0.5536902470325231,0.5093860391754905,0.9805337878502997,0.27059005579197687,0.026675068969083827,0.4683885991573334,0.265828158239286,0.962930115418881,0.14913109329546767,0.6724781005831943,0.5966369509000273,-35.76358413696289,-0.614552560365711
